"Pos","Rider","Country","Team","Result","result_type","result_class","result_seconds","duration","stage_date","race_id","stage_id"
"13","Pro Team Down Under",NA,NA,NA,"time","Teams classification","0S",0,"2013-01-04","race_2013_0007","race_2013_0007_s02"
"14","Hyster Rush Racing",NA,NA,NA,"time","Teams classification","0S",0,"2013-01-04","race_2013_0007","race_2013_0007_s02"
"15","Rapha Condor JLT",NA,NA,NA,"time","Teams classification","0S",0,"2013-01-04","race_2013_0007","race_2013_0007_s02"
"16","Suzuki Bontrager",NA,NA,NA,"time","Teams classification","0S",0,"2013-01-04","race_2013_0007","race_2013_0007_s02"
"17","Satalyst Giant Racing Team",NA,NA,NA,"time","Teams classification","0S",0,"2013-01-04","race_2013_0007","race_2013_0007_s02"
"18","Team Polygon Australia",NA,NA,NA,"time","Teams classification","0S",0,"2013-01-04","race_2013_0007","race_2013_0007_s02"
"1","Luke Davison","Aus","SASI Cycling Feelgood Fitness",3,"time","Results","13610S",13610,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"2","Wil Walker","Aus","Drapac Cycling",0,"time","Results","4S",13614,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"3","Oliver Kent Spark","Aus","Target Trek Racing Team",0,"time","Results","15S",13625,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"4","Simon Yates","GBr","Great Britain National Team",0,"time","Results","17S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"5","Anthony Giacoppo","Aus","Huon SalmonGenesys Wealth Advisers",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"6","Bernard Sulzberger","Aus","Drapac Cycling",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"7","Richard Lang","GBr","Great Britain National Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"8","Simon Clarke","Aus","Jayco Australia National Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"9","Jasper Ockeloen","Ned","Pro Team Down Under",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"10","Jordan Kerby","Aus","Suzuki Bontrager",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"11","Ben Grenda","Aus","Team Polygon Australia",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"12","Aaron Donnelly","Aus","Huon SalmonGenesys Wealth Advisers",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"13","Robbie Hucker","Aus","Drapac Cycling",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"14","Patrick Lane","Aus","Jayco VIS Apollo",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"15","Brendan Johnston","Aus","Suzuki Bontrager",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"16","Adam Phelan","Aus","Degani Bakery Cafe World Tour Academy Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"17","Nathan Earle","Aus","Huon SalmonGenesys Wealth Advisers",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"18","Marc Williams","Aus","Team Budget Forklifts",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"19","Tom Scully","NZl","Grays Online New Zealand National Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"20","Bradley Linfield","Aus","Degani Bakery Cafe World Tour Academy Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"21","Josh Atkins","NZl","Grays Online New Zealand National Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"22","Sam Rutherford","Aus","GPM Data 3",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"23","Calvin Watson","Aus","Jayco VIS Apollo",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"24","Andrew Roe","Aus","SASI Cycling Feelgood Fitness",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"25","Alex Clements","Aus","Degani Bakery Cafe World Tour Academy Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"26","Jack Anderson","Aus","Team Budget Forklifts",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"27","Alexander Malone","Aus","Satalyst Giant Racing Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"28","Simon Gerrans","Aus","Jayco Australia National Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"29","Mike Northey","NZl","Grays Online New Zealand National Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"30","Darren Lapthorne","Aus","Drapac Cycling",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"31","Mark OBrien","Aus","SASI Cycling Feelgood Fitness",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"32","Cal Britten","Aus","Search2retain healthcomau",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"33","Joseph Cooper","NZl","Huon SalmonGenesys Wealth Advisers",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"34","James Oram","NZl","Grays Online New Zealand National Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"35","Jay McCarthy","Aus","Jayco Australia National Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"36","Sam Witmitz","Aus","SASI Cycling Feelgood Fitness",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"37","Lachlan Norris","Aus","Jayco VIS Apollo",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"38","Thomas Palmer","Aus","Drapac Cycling",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"39","Graham Briggs","GBr","Great Britain National Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"40","Jack Beckinsale","Aus","Degani Bakery Cafe World Tour Academy Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"41","Stuart Smith","Aus","Search2retain healthcomau",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"42","Jason Spencer","Aus","Hyster Rush Racing",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"43","Richard Handley","GBr","Rapha Condor JLT",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"44","Nathan Elliott","Aus","Target Trek Racing Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"45","Dan McConnell","Aus","Suzuki Bontrager",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"46","Chris Jory","Aus","GPM Data 3",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"47","Tom Leaper","Aus","Hyster Rush Racing",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"48","Mathew Marshall","NZl","Pro Team Down Under",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"49","Rico Rogers","NZl","Search2retain healthcomau",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"50","Henry Morley","Aus","Satalyst Giant Racing Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"51","Joseph Lewis","Aus","GPM Data 3",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"52","Nathan Haas","Aus","Jayco Australia National Team",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"52","Edward White","Aus","GPM Data 3",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"54","Michael Cuming","GBr","Rapha Condor JLT",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"55","Shaun McCarthy","Aus","Team Budget Forklifts",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"56","Jai Crawford","Aus","Huon SalmonGenesys Wealth Advisers",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"57","Edward Laverack","GBr","Rapha Condor JLT",0,"time","Results","0S",13627,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"58","Karl Evans","Aus","Team Budget Forklifts",0,"time","Results","491S",14101,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"59","Michael Cupitt","Aus","Team Budget Forklifts",0,"time","Results","0S",14101,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"60","Stuart Shaw","Aus","Suzuki Bontrager",0,"time","Results","0S",14101,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"61","Stuart OGrady","Aus","Jayco Australia National Team",0,"time","Results","0S",14101,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"62","Alex Edmonson","Aus","SASI Cycling Feelgood Fitness",0,"time","Results","0S",14101,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"63","Sam McCallum","Aus","Team Polygon Australia",0,"time","Results","0S",14101,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"64","Jack Matthews","Aus","Team Polygon Australia",0,"time","Results","0S",14101,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"65","Thomas Hamilton","Aus","Jayco VIS Apollo",0,"time","Results","0S",14101,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"66","Greg Henderson","NZl","Grays Online New Zealand National Team",0,"time","Results","0S",14101,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"67","Jay Bourke","Aus","Target Trek Racing Team",0,"time","Results","0S",14101,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"68","Westley Gough","NZl","Grays Online New Zealand National Team",0,"time","Results","0S",14101,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"69","Pat Shaw","Aus","Huon SalmonGenesys Wealth Advisers",0,"time","Results","598S",14208,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"70","Cameron Bayly","Aus","Search2retain healthcomau",0,"time","Results","992S",14602,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"71","Campbell Flakemore","Aus","Degani Bakery Cafe World Tour Academy Team",0,"time","Results","0S",14602,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"72","Sam Horgan","NZl","Team Budget Forklifts",0,"time","Results","993S",14603,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"73","Michael Crosbie","Aus","Hyster Rush Racing",0,"time","Results","1385S",14995,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"74","Nick Woods","Aus","Pro Team Down Under",0,"time","Results","0S",14995,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"75","Ryan MacAnally","Aus","Hyster Rush Racing",0,"time","Results","0S",14995,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"76","Rhys Pollock","Aus","Drapac Cycling",0,"time","Results","1464S",15074,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"77","Jayden Copp","Aus","Pro Team Down Under",0,"time","Results","0S",15074,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"78","Jake McMahon","Aus","Team Polygon Australia",0,"time","Results","0S",15074,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"79","Shannon Johnson","Aus","Hyster Rush Racing",0,"time","Results","0S",15074,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"80","Sam Spokes","Aus","Jayco VIS Apollo",0,"time","Results","0S",15074,"2013-01-05","race_2013_0007","race_2013_0007_s03"
"81","Rowan Dever","Aus","Target Trek Racing Team",0,"time","Results","0S",15074,"2013-01-05","race_2013_0007","race_2013_0007_s03"
